Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
41,851999,20250609011815,4448274,29.95565,-90.12383,Leonidas,,Entire rental unit,Entire home/apt,2012-12-19,"Louisiana, United States",within a few hours,100%,89%,t,2,2,t,t,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Private patio or balcony"", ""Air conditioning"", ""TV with standard cable"", ""Dryer"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Pets allowed"", ""Microwave"", ""Refrigerator"", ""Lockbox"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Park view"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Iron"", ""Bathtub"", ""Cooking basics"", ""Private entrance""]",$132.00,31,90,31,31,90,90,31.0,90.0,t,0,0,0,261,94,114,3,1,0,0.76,4.82,4.91,4.61,4.94,4.83
42,854997,20250609011815,176809,29.96731,-90.05927,Marigny,,Entire rental unit,Entire home/apt,2010-07-21,"New Orleans, LA",,,83%,t,1,1,t,t,3,1.0,1 bath,1.0,3.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Lockbox"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Backyard"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Body soap"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Coffee""]",$199.00,30,365,30,30,365,365,30.0,365.0,t,29,59,89,179,179,142,5,0,2,0.94,4.79,4.89,4.81,4.92,4.87
43,872905,20250609011815,4606010,29.98148,-90.09697,City Park,,Entire rental unit,Entire home/apt,2013-01-06,"New Orleans, LA",,,100%,f,1,2,t,t,2,1.0,1 bath,1.0,2.0,"[""Pocket wifi"", ""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Blender"", ""Shower gel"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Air conditioning"", ""Outdoor furniture"", ""Outdoor kitchen"", ""Dryer"", ""Portable fans"", ""Stove"", ""Outdoor dining area"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Pets allowed"", ""Refrigerator"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Lockbox"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Backyard"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Rice maker"", ""Kitchen"", ""Laundromat nearby"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Cleaning available during stay"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""BBQ grill"", ""Private entrance"", ""Clothing storage"", ""Freezer""]",$65.00,30,365,30,30,365,365,30.0,365.0,t,0,0,0,77,0,57,1,0,1,0.38,4.95,4.96,4.95,5.0,4.89
45,882473,20250609011815,4669579,29.96712,-90.05075,Marigny,,Entire rental unit,Entire home/apt,2013-01-11,"New Orleans, LA",within a day,100%,100%,f,1,1,t,t,4,1.0,1 bath,2.0,2.0,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Outdoor furniture"", ""TV with standard cable"", ""Dryer"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Backyard"", ""Fire extinguisher"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Iron"", ""Breakfast"", ""Cooking basics""]",$106.00,30,30,30,30,1125,1125,30.0,1125.0,t,29,59,89,364,197,210,1,0,5,1.39,4.89,4.89,4.84,4.95,4.8
50,895626,20250609011815,4772370,29.93823,-90.11176,Audubon,,Private room in home,Private room,2013-01-20,"New Orleans, LA",within an hour,100%,100%,t,2,3,t,f,2,1.5,1.5 baths,1.0,1.0,"[""Books and reading material"", ""Keypad"", ""Dishes and silverware"", ""Record player"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Various shampoo"", ""Portable heater"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Board games"", ""Wifi"", ""Mini fridge"", ""Blender"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Paid parking on premises \u2013 1 space"", ""City skyline view"", ""GE gas stove"", ""Portable fans"", ""Ceiling fan"", ""Outdoor dining area"", ""Self check-in"", ""Central heating"", ""Smoke alarm"", ""Toaster"", ""Microwave"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Bread maker"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Sun loungers"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Free driveway parking on premises \u2013 1 space"", ""Dedicated workspace"", ""Rice maker"", ""Ethernet connection"", ""Cleaning available during stay"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""HDTV with HBO Max, Amazon Prime Video, Roku, Netflix, premium cable"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Garden view"", ""Cleaning products"", ""Barbecue utensils"", ""Free washer \u2013 In building"", ""Heating - split type ductless system"", ""Baking sheet"", ""Dr. Bronner body soap"", ""Breakfast"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Free dryer \u2013 In building"", ""Freezer"", ""Various conditioner"", ""Mini Fridge available in kitchen for guests refrigerator""]",$72.00,1,21,1,3,21,21,1.0,21.0,t,24,54,82,99,99,347,40,3,31,2.31,4.95,4.95,4.9,4.99,4.93
51,896343,20250609011815,4778949,29.92048,-90.12346,West Riverside,,Entire rental unit,Entire home/apt,2013-01-20,"New Orleans, LA",within a day,100%,,f,3,3,t,t,5,1.0,1 bath,2.0,3.0,"[""Books and reading material"", ""Dishes and silverware"", ""Record player"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Mini fridge"", ""Wifi"", ""Outdoor furniture"", ""Fireplace guards"", ""Argan oil of Morocco  conditioner"", ""Dryer"", ""Portable fans"", ""Stove"", ""Outdoor dining area"", ""Bikes"", ""Self check-in"", ""Smoke alarm"", ""Shampoo"", ""65 inch HDTV with standard cable, Apple TV, DVD player, Netflix, Hulu, premium cable, Amazon Prime Video"", ""Microwave"", ""Toaster"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Dove body soap"", ""Bed linens"", ""Hair dryer"", ""Dishwasher"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""First aid kit"", ""Free parking on premises"", ""Washer"", ""Sun loungers"", ""Exterior security cameras on property"", ""Children\u2019s books and toys"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Dedicated workspace"", ""Laundromat nearby"", ""Bidet"", ""Cleaning available during stay"", ""Safe"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Window guards"", ""Baking sheet"", ""Private backyard \u2013 Not fully fenced"", ""Bathtub"", ""Dining table"", ""Whirlpool Gas stainless steel single oven"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Hammock"", ""Private entrance"", ""Freezer"", ""Keypad""]",$166.00,3,60,3,3,60,60,3.0,60.0,t,24,54,84,163,163,43,0,0,5,0.3,4.84,4.86,4.88,4.88,4.88
52,896501,20250609011815,4778949,29.92345,-90.12261,Audubon,,Entire rental unit,Entire home/apt,2013-01-20,"New Orleans, LA",within a day,100%,,f,3,3,t,t,4,1.0,1 bath,2.0,2.0,"[""Books and reading material"", ""Dishes and silverware"", ""Record player"", ""Fast wifi \u2013 89 Mbps"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Portable heater"", ""Blender"", ""Shower gel"", ""Hot water"", ""50 inch HDTV with DVD player, standard cable, Apple TV, premium cable"", ""Room-darkening shades"", ""Mini fridge"", ""Private patio or balcony"", ""Outdoor furniture"", ""Portable fans"", ""Outdoor dining area"", ""Bikes"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Frigidaire gas single oven"", ""Window AC unit"", ""Noise decibel monitors on property"", ""Refrigerator"", ""Frigidaire gas stove"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Children\u2019s books and toys"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Laundromat nearby"", ""Cleaning available during stay"", ""Safe"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Window guards"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Private backyard \u2013 Not fully fenced"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Keypad""]",$149.00,3,60,3,3,60,60,3.0,60.0,t,17,42,72,155,155,34,2,0,1,0.24,4.88,4.88,4.91,4.94,4.85
57,900608,20250609011815,4810197,29.95978,-90.06505,French Quarter,,Entire rental unit,Entire home/apt,2013-01-22,"Violet, LA",,,,f,1,1,t,f,4,,1 bath,1.0,,"[""First aid kit"", ""Dryer"", ""Fire extinguisher"", ""Heating"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Shampoo"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Air conditioning"", ""TV with standard cable""]",,30,30,30,30,30,30,30.0,30.0,,0,0,0,0,0,15,0,0,0,0.12,4.73,4.93,4.4,4.93,5.0
58,901827,20250609011815,11372242,29.93668,-90.07614,Central City,,Entire rental unit,Entire home/apt,2014-01-16,"New Orleans, LA",within an hour,100%,100%,t,49,56,t,t,4,1.0,1 bath,2.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""TV with standard cable"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Lockbox"", ""Dishwasher"", ""Hair dryer"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cooking basics"", ""Freezer""]",$80.00,2,60,2,3,1125,1125,2.0,1125.0,t,13,43,60,60,60,376,8,1,18,2.5,4.84,4.86,4.84,4.87,4.92
59,901876,20250609011815,4772370,29.93823,-90.11151,Audubon,,Private room in home,Private room,2013-01-20,"New Orleans, LA",within an hour,100%,100%,t,2,3,t,f,2,1.5,1.5 baths,1.0,1.0,"[""Books and reading material"", ""Keypad"", ""Dishes and silverware"", ""Record player"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Portable heater"", ""Blender"", ""Central air conditioning"", ""DR. BRONNERS and bar soap body soap"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""Mini fridge"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""City skyline view"", ""GE gas stove"", ""Portable fans"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Ceiling fan"", ""Outdoor dining area"", ""Self check-in"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Luggage dropoff allowed"", ""Bread maker"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Sun loungers"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Rice maker"", ""Ethernet connection"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Hot water kettle"", ""HDTV with Amazon Prime Video, Roku, Netflix, HBO Max, standard cable"", ""Extra pillows and blankets"", ""Hangers"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In building"", ""Baking sheet"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Free dryer \u2013 In building"", ""Freezer"", ""Various conditioner"", ""Mini Fridge available in kitchen for guests refrigerator""]",$86.00,30,300,30,30,300,300,30.0,300.0,t,28,43,43,43,43,300,0,0,1,2.0,4.93,4.95,4.91,4.99,4.89
60,904990,20250609011815,4841202,29.94449,-90.06751,Lower Garden District,,Entire rental unit,Entire home/apt,2013-01-25,"New Orleans, LA",within an hour,100%,90%,f,7,10,t,t,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Hot water"", ""Wifi"", ""Exercise equipment"", ""Coffee maker"", ""Host greets you"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Elevator"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Private hot tub"", ""Hangers"", ""Iron"", ""Free washer \u2013 In unit"", ""65 inch HDTV with standard cable"", ""Shared gym in building"", ""Cooking basics""]",$156.00,90,1125,90,90,1125,1125,90.0,1125.0,t,0,14,44,319,152,7,0,0,0,0.06,4.86,4.86,4.86,5.0,5.0
61,905897,20250609011815,4847397,29.9663148,-90.0695387,Treme - Lafitte,,Entire rental unit,Entire home/apt,2013-01-25,"New Orleans, LA",within an hour,100%,100%,t,1,3,t,t,2,1.0,1 bath,1.0,1.0,"[""Books and reading material"", ""LG stainless steel electric stove"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Arcade games"", ""Hot water"", ""Board games"", ""Private patio or balcony"", ""Outdoor furniture"", ""Portable fans"", ""Amazon Echo sound system with Bluetooth and aux"", ""Outdoor dining area"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Window AC unit"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Oven"", ""Fire extinguisher"", ""Laundromat nearby"", ""Ethernet connection"", ""Cleaning available during stay"", ""Kitchen"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Fast wifi \u2013 111 Mbps"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""40 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Hulu, Netflix, Roku, DVD player"", ""Courtyard view"", ""Dining table"", ""LG refrigerator"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Keypad""]",$109.00,2,24,1,4,10,1125,2.6,424.7,t,23,49,79,350,183,422,36,3,24,2.82,4.96,4.97,4.95,4.94,4.83
62,906101,20250609011815,2671376,29.96979,-90.04808,St. Claude,,Entire rental unit,Entire home/apt,2012-06-18,"New Orleans, LA",within an hour,100%,75%,t,2,6,t,t,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Portable fans"", ""Ceiling fan"", ""Outdoor dining area"", ""Coffee maker"", ""Host greets you"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Window AC unit"", ""Refrigerator"", ""38 inch HDTV"", ""Gas stove"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Suave conditioner"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Laundromat nearby"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Garden view"", ""Cleaning products"", ""Bathtub"", ""Cooking basics"", ""Wine glasses"", ""Private entrance""]",$89.00,30,360,30,30,360,360,30.0,360.0,t,29,59,89,179,179,291,10,0,21,1.93,4.82,4.84,4.69,4.93,4.59
63,908231,20250609011815,4866349,29.95201,-90.10369,Broadmoor,,Entire townhouse,Entire home/apt,2013-01-27,"New Orleans, LA",within an hour,100%,78%,t,1,1,t,t,6,2.0,2 baths,3.0,5.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Hot water"", ""Board games"", ""Wifi"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Dryer"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Free driveway parking on premises \u2013 2 spaces"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Lockbox"", ""Gas stove"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Private backyard \u2013 Fully fenced"", ""Ethernet connection"", ""Cleaning available during stay"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""42 inch HDTV with Amazon Prime Video, Netflix, Roku, standard cable"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Fire pit"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""BBQ grill"", ""Private entrance"", ""Freezer""]",$216.00,2,1125,2,4,1125,1125,2.1,1125.0,t,25,55,85,350,190,63,8,0,7,0.55,4.89,4.95,4.97,5.0,4.81
69,918511,20250609011815,4931906,29.98117,-90.09053,City Park,,Entire rental unit,Entire home/apt,2013-02-01,"New Orleans, LA",,,0%,f,1,1,t,t,2,1.0,1 bath,2.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Game console"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""TV with standard cable"", ""Stove"", ""Coffee maker"", ""Host greets you"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Backyard"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cooking basics"", ""BBQ grill"", ""Private entrance"", ""Patio or balcony""]",$135.00,30,365,30,30,365,365,30.0,365.0,t,30,60,90,365,198,212,0,0,0,1.41,4.94,4.97,4.97,4.95,4.92
70,921154,20250609011815,4951914,29.966976,-90.050941,Marigny,,Entire rental unit,Entire home/apt,2013-02-03,"New Orleans, LA",within an hour,100%,100%,t,5,9,t,t,6,2.0,2 baths,3.0,3.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Hot water"", ""Mini fridge"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Stainless steel electric stove"", ""Outdoor furniture"", ""Fireplace guards"", ""City skyline view"", ""Shared outdoor pool - available all year, open 24 hours, pool toys"", ""Ceiling fan"", ""Outdoor dining area"", ""Shared outdoor kitchen"", ""Coffee maker"", ""Host greets you"", ""Free dryer \u2013 In unit"", ""Beach essentials"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Pets allowed"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""Sun loungers"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""55 inch HDTV with Amazon Prime Video, Fire TV, HBO Max, Netflix"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Laundromat nearby"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Indoor fireplace: electric"", ""Barbecue utensils"", ""Iron"", ""Fire pit"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Courtyard view"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""BBQ grill"", ""Private entrance"", ""Bluetooth sound system"", ""Freezer""]",$159.00,30,90,30,30,1125,1125,30.0,1125.0,t,30,60,90,270,198,245,8,0,19,2.31,4.93,4.91,4.88,4.92,4.94
